Product,Overall Rating,Review
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Back camera not as discribed. Front camera is good also Magnetic chargerREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Camera is averageDisplay is goodOverall good phone in 15000READ MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Very very nice photo and cameraREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Front camera average. Back camera good. Night view camera is asomeREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,"...Front camera quality not up to 32MP, feel sad for customers who are looking for selfie or VC.READ MORE"
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,"...Phone good, camera quality superbREAD MORE"
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Vloger don't Sue's (take) this infinix mobile camera quality very very bad.READ MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Display goodSounds quality goodCamera quality averagePhone heating issueBattery drain issueREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...faster as compair to other 5000 mah device2. Rear camera is averagePro1. Display quality is super2. PerformanceREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...I compared camera quality with other realme and oppo phones but Infinix note 40 gives a better picture.READ MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Everything is good but camera quality are average.READ MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...slot and wireless charging is impressive. Camera quality is above average only. Maybe future updates will fix it. DisplayREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Camera quality is excellent. Magnetic charger add more Watts. Size andREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Very amazing mobile n camera quality superbREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Average product camera average so big mobile Take moto g85 mobile exlentREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Camera quality is not good. Overall phone is very good.READ MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,"...Although this phone is very good, let's talk about the camera.READ MORE"
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Good design2. Wireless chargingCons1. Camera not upto the mark2. Battery draining very fast and by itselfREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...enhancement.Opinion in my point of view :-(After usage 81 days)Camera Result : GoodBattery : 1 Day battery backup on normalREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Camera note good... More improve camera set up.. 108mp wasteREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Back camera not as discribed. Front camera is good also Magnetic chargerREAD MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Camera is averageDisplay is goodOverall good phone in 15000READ MORE
"Infinix Note 40 5G (Racing Grey, 256 GB)  (8 GB RAM)",4.2,...Very very nice photo and cameraREAD MORE
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,...Don't purchase rear camera and front camera no clarity..READ MORE
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,"...Very good products. And all good. camera quality is ok. No issue very nice products, and price lowREAD MORE"
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,"...Waste of money, don't buy this product. The camera quality is very very poor.READ MORE"
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,...very bad quality phone. Camera quality is very low. Dont buy this productREAD MORE
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,"...I hate the  camera of this, poor  brightness,Working Function is almost goodREAD MORE"
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,...Camera Quality was not up to the mark.READ MORE
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,...Camera images zoom not good image.READ MORE
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,...Battery backup goodCamera quality is very goodREAD MORE
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,...Camera not working 4k photoREAD MORE
"REDMI 13c 5G (Starlight Black, 128 GB)  (6 GB RAM)",4.3,...Camera very bad quality... Don't buy camera lover'sREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...I finally bought realme Gt 6 . The camera is not that great as the hype is in market.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Superb camera quality .All rounder phone .10/10 .Value for money❤️READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Phone is very good but camera quality is not so good.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Best smartphone battery oosm Best for gamers  Camera is ok okREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...It's an amazing phone with a great portrait and night mode camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...camera quality is good especially the night vision is awesome.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Mobile is good but heavy weight. The camera is average not mind blowing.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Excellent battery experience Decent camera quality Superb displayREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...were clicked by first floor to ground. So you can see the camera qualityREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...The device is awesome.camera quality is good.all in one best phone.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...Phone and camera is average,don't expect to much, ok ok product.READ MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Fabulous Mobile from Realme🔥Very good cameraBattery backup is good and it will comREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Nice product in this price range. The camera is good. The battery is awesome. Average design.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...for performance, then this is the one. The camera is good. Design is subjective(I like it). The batteryREAD MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...1) battery is great last from 9am-8pm2) camera is the best part3) speakers are awesome 4) display is loveREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Front camera is not good Back camera is outstanding....READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Super phone and camera is wonderful.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Camera is superb. Performance and battery are also superbREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Its worth for money. Camera is up to mark Ai features are mind blowing.i took 16/512gb mobile with sony camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...part of the mobile. Back is not so wow. The camera panel is not good.Overall quite good. The battery is reallyREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...I finally bought realme Gt 6 . The camera is not that great as the hype is in market.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Superb camera quality .All rounder phone .10/10 .Value for money❤️READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Phone is very good but camera quality is not so good.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Best smartphone battery oosm Best for gamers  Camera is ok okREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...It's an amazing phone with a great portrait and night mode camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...camera quality is good especially the night vision is awesome.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Mobile is good but heavy weight. The camera is average not mind blowing.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Excellent battery experience Decent camera quality Superb displayREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...were clicked by first floor to ground. So you can see the camera qualityREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...The device is awesome.camera quality is good.all in one best phone.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...Phone and camera is average,don't expect to much, ok ok product.READ MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Fabulous Mobile from Realme🔥Very good cameraBattery backup is good and it will comREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Nice product in this price range. The camera is good. The battery is awesome. Average design.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...for performance, then this is the one. The camera is good. Design is subjective(I like it). The batteryREAD MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...1) battery is great last from 9am-8pm2) camera is the best part3) speakers are awesome 4) display is loveREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Front camera is not good Back camera is outstanding....READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Super phone and camera is wonderful.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Camera is superb. Performance and battery are also superbREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Its worth for money. Camera is up to mark Ai features are mind blowing.i took 16/512gb mobile with sony camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...part of the mobile. Back is not so wow. The camera panel is not good.Overall quite good. The battery is reallyREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...I finally bought realme Gt 6 . The camera is not that great as the hype is in market.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Superb camera quality .All rounder phone .10/10 .Value for money❤️READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Phone is very good but camera quality is not so good.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Best smartphone battery oosm Best for gamers  Camera is ok okREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...It's an amazing phone with a great portrait and night mode camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...camera quality is good especially the night vision is awesome.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Mobile is good but heavy weight. The camera is average not mind blowing.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Excellent battery experience Decent camera quality Superb displayREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...were clicked by first floor to ground. So you can see the camera qualityREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...The device is awesome.camera quality is good.all in one best phone.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...Phone and camera is average,don't expect to much, ok ok product.READ MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Fabulous Mobile from Realme🔥Very good cameraBattery backup is good and it will comREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Nice product in this price range. The camera is good. The battery is awesome. Average design.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...for performance, then this is the one. The camera is good. Design is subjective(I like it). The batteryREAD MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...1) battery is great last from 9am-8pm2) camera is the best part3) speakers are awesome 4) display is loveREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Front camera is not good Back camera is outstanding....READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Super phone and camera is wonderful.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Camera is superb. Performance and battery are also superbREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Its worth for money. Camera is up to mark Ai features are mind blowing.i took 16/512gb mobile with sony camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...part of the mobile. Back is not so wow. The camera panel is not good.Overall quite good. The battery is reallyREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...I finally bought realme Gt 6 . The camera is not that great as the hype is in market.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Superb camera quality .All rounder phone .10/10 .Value for money❤️READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Phone is very good but camera quality is not so good.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Best smartphone battery oosm Best for gamers  Camera is ok okREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...It's an amazing phone with a great portrait and night mode camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...camera quality is good especially the night vision is awesome.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Mobile is good but heavy weight. The camera is average not mind blowing.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Excellent battery experience Decent camera quality Superb displayREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...were clicked by first floor to ground. So you can see the camera qualityREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...The device is awesome.camera quality is good.all in one best phone.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...Phone and camera is average,don't expect to much, ok ok product.READ MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Fabulous Mobile from Realme🔥Very good cameraBattery backup is good and it will comREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Nice product in this price range. The camera is good. The battery is awesome. Average design.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,"...for performance, then this is the one. The camera is good. Design is subjective(I like it). The batteryREAD MORE"
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...1) battery is great last from 9am-8pm2) camera is the best part3) speakers are awesome 4) display is loveREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Front camera is not good Back camera is outstanding....READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Super phone and camera is wonderful.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Camera is superb. Performance and battery are also superbREAD MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...Its worth for money. Camera is up to mark Ai features are mind blowing.i took 16/512gb mobile with sony camera.READ MORE
"realme GT 6 (Fluid Silver, 512 GB)  (16 GB RAM)",4.5,...part of the mobile. Back is not so wow. The camera panel is not good.Overall quite good. The battery is reallyREAD MORE
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)  (12 GB RAM)",4.2,"...The camera quality often disappoints, producing subpar photos and videos in various lighting conditions.READ MORE"
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)  (12 GB RAM)",4.2,...The Camera quality of the phone is also not as satisfied as 200MP.READ MORE
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)  (12 GB RAM)",4.2,...Camera quality ossomeLooking nice but price is highREAD MORE
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)  (12 GB RAM)",4.2,"...Camera quality is good but not perfect, not good enough for 200 mp.READ MORE"
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)  (12 GB RAM)",4.2,...experience i. watching movies and allPhone is thickkk and the camera bump is too muchI don't know how they don't got space toREAD MORE
"REDMI Note 13 Pro+ 5G (Fusion Purple, 512 GB)  (12 GB RAM)",4.2,...Camera totaly waste even 6k phone having good camera. Totally this phone not worth for 30k andREAD MORE
